arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
22060908,77183689,1,14004891,2014-04-05 00:00:00,2,N,23,5,33,F,1,2,R,,,,,
22060899,77183651,1,14004800,2014-04-03 00:00:00,2,N,23,5,33,M,1,2,R,,,,,
22060864,77181926,1,14004403,2014-03-26 00:00:00,2,N,23,5,34,F,1,2,R,,,,,
22060862,77181920,1,14004395,2014-03-26 00:00:00,2,N,23,5,23,M,1,2,R,,,,,
22060856,77181900,1,14004358,2014-03-25 00:00:00,2,N,23,5,26,F,1,2,R,,,,,
22060852,77181888,2,14004331,2014-03-24 00:00:00,2,N,23,5,29,F,1,2,R,,,,,
22060851,77181888,1,14004331,2014-03-24 00:00:00,2,N,23,5,28,F,1,2,R,,,,,
22059845,77180030,1,14003711,2014-03-12 00:00:00,2,N,23,5,17,M,1,2,R,R,,,,
22054402,77162499,1,15-333-AR,2015-05-05 00:00:00,2,N,23,5,63,M,1,2,N,,,,,
22054392,77162472,1,14-607-AR,2014-07-22 00:00:00,2,N,23,5,16,F,1,2,N,R,,,,
22054390,77162458,2,14-924-AR,2014-11-21 00:00:00,2,N,23,5,22,M,1,2,N,,,,,
22060843,77181850,1,14004222,2014-03-22 00:00:00,2,N,23,5,19,F,1,2,N,,,,,
22060839,77181829,1,14004170,2014-03-21 00:00:00,2,N,23,5,37,M,1,2,N,,,,,
22060788,77180070,1,14003796,2014-03-14 00:00:00,2,N,23,5,21,F,1,2,R,,,,,
22059743,77178117,2,14002886,2014-02-24 00:00:00,2,N,23,5,18,F,1,2,R,,,,,
22059742,77178117,1,14002886,2014-02-24 00:00:00,2,N,23,5,18,F,1,2,R,,,,,
22059736,77178093,1,14002836,2014-02-23 00:00:00,2,N,23,5,20,M,1,2,N,,,,,
22058686,77175411,1,14001974,2014-02-06 00:00:00,2,N,23,5,23,F,1,2,N,,,,,
22058672,77175355,1,14001851,2014-02-03 00:00:00,2,N,23,5,47,F,1,2,R,,,,,
22058654,77174521,1,14001747,2014-02-01 00:00:00,2,N,23,5,26,F,1,2,R,,,,,
22058643,77174494,1,14001688,2014-01-31 00:00:00,2,N,23,5,21,M,1,2,R,,,,,
22056451,77167088,1,14-390-AR,2014-05-15 00:00:00,2,N,23,5,16,F,1,2,N,R,,,,
22054343,77161541,1,14-455-AR,2014-06-02 00:00:00,2,N,23,5,16,F,1,2,N,H,,,,
22054317,77160631,1,14-362-AR,2014-12-23 00:00:00,2,N,23,5,39,M,1,2,R,,,,,
22059669,77176323,2,14002288,2014-02-12 00:00:00,2,N,23,5,18,F,1,2,R,,,,,
22059668,77176323,1,14002288,2014-02-12 00:00:00,2,N,23,5,18,F,1,2,R,,,,,
22058632,77174457,1,14001621,2014-01-30 00:00:00,2,N,23,5,25,F,1,2,R,,,,,
22058621,77174425,1,14001560,2014-01-29 00:00:00,2,N,23,5,28,F,1,2,R,,,,,
22058600,77173565,1,14001424,2014-01-26 00:00:00,2,N,23,5,23,F,1,2,R,,,,,
22057538,77170806,1,14000517,2014-01-09 00:00:00,2,N,23,5,50,M,1,2,R,,,,,
22057536,77170804,1,14000512,2014-01-09 00:00:00,2,N,23,5,22,F,1,2,N,,,,,
22056386,77167001,1,14-70-AR,2014-01-25 00:00:00,2,N,23,5,16,F,1,2,R,H,,,,
22055341,77166074,1,14-388-AR,2014-05-15 00:00:00,2,N,23,5,18,F,1,2,N,,,,,
21381143,75151365,1,14-1056-AR,2014-06-16 00:00:00,2,N,23,5,12,M,1,2,R,H,,,,
21387519,75167016,1,14-916-AR,2014-05-27 00:00:00,2,N,23,5,16,F,1,2,N,H,,,,
21387480,75166939,1,14-776-AR,2014-05-04 00:00:00,2,N,23,5,34,F,1,2,N,,,,,
21387470,75166925,1,14-737-AR,2014-04-27 00:00:00,2,N,23,5,15,M,1,2,R,H,,,,
21387468,75166923,1,14-731-AR,2014-04-25 00:00:00,2,N,23,5,23,F,1,2,U,,,,,
21387467,75166921,1,14-730-AR,2014-04-25 00:00:00,2,N,23,5,17,F,1,2,N,R,,,,
21386434,75165251,1,15-1216-AR,2015-06-18 00:00:00,2,N,23,5,33,M,1,2,R,,,,,
21386431,75165238,1,15-443-AR,2015-03-09 00:00:00,2,N,23,5,35,F,1,2,R,,,,,
21386425,75165213,1,14-312-AR,2014-02-23 00:00:00,2,N,23,5,14,M,1,2,N,H,,,,
22064191,77194520,1,14008297,2014-06-05 00:00:00,2,N,23,5,23,M,1,3,R,,,,,
22063173,77192726,1,14007742,2014-05-26 00:00:00,2,N,23,5,24,M,1,3,U,,,,,
22062075,77188287,1,14006571,2014-05-05 00:00:00,2,N,23,5,39,F,1,3,U,,,,,
22061986,77187265,1,14006028,2014-04-24 00:00:00,2,N,23,5,43,F,1,3,R,,,,,
22060948,77184622,1,14005172,2014-04-10 00:00:00,2,N,23,5,43,F,1,3,R,,,,,
22061963,77186397,1,14005795,2014-04-20 00:00:00,2,N,23,5,43,F,1,3,R,,,,,
22061938,77185574,1,14005666,2014-04-18 00:00:00,2,N,23,5,39,M,1,3,U,,,,,
22060882,77182778,1,14004566,2014-03-30 00:00:00,2,N,23,5,35,F,1,3,R,,,,,
21331376,75023872,1,14-13177-AR,2014-03-29 00:00:00,2,N,23,5,18,M,2,2,R,,,,,
21388648,75170420,1,14-828-AR,2014-10-02 00:00:00,3,N,23,5,21,M,1,2,N,,,,,
21388644,75170402,1,14-993-AR,2014-11-26 00:00:00,3,N,23,5,29,M,1,2,N,,,,,
21388641,75170390,1,14-814-AR,2014-09-28 00:00:00,3,N,23,5,26,M,1,2,N,,,,,
21388623,75170330,1,14-705-AR,2014-08-20 00:00:00,3,N,23,5,24,M,1,2,N,,,,,
21388612,75170295,1,14-644-AR,2014-08-01 00:00:00,3,N,23,5,31,F,1,2,R,,,,,
21391944,75179002,1,14-75-AR,2014-06-16 00:00:00,2,N,23,5,50,M,1,2,N,,,,,
21391942,75178997,1,14-56-AR,2014-05-16 00:00:00,2,N,23,5,19,F,1,2,N,,,,,
21389829,75174725,1,14-929-AR,2014-11-04 00:00:00,2,N,23,5,53,F,1,2,N,,,,,
21389823,75174719,1,14-920-AR,2014-11-01 00:00:00,2,N,23,5,58,F,1,2,N,,,,,
21389822,75174718,1,14-916-AR,2014-10-31 00:00:00,2,N,23,5,33,F,1,2,N,,,,,
21389820,75174713,1,14-907-AR,2014-10-30 00:00:00,2,N,23,5,52,M,1,2,N,,,,,
21389804,75174683,1,14-839-AR,2014-10-06 00:00:00,2,N,23,5,30,F,1,2,N,,,,,
21389803,75174679,1,14-830-AR,2014-10-03 00:00:00,2,N,23,5,40,M,1,2,R,,,,,
21389797,75174667,2,14-7-AR,2014-01-04 00:00:00,2,N,23,5,41,M,1,2,N,,,,,
21389796,75174667,1,14-8-AR,2014-01-04 00:00:00,2,N,23,5,42,F,1,2,N,,,,,
21389795,75174666,1,14-799-AR,2014-09-24 00:00:00,2,N,23,5,22,M,1,2,N,,,,,
21388749,75173010,1,14-420-AR,2014-05-27 00:00:00,2,N,23,5,35,M,1,2,R,,,,,
21388738,75172997,1,14-386-AR,2014-05-14 00:00:00,2,N,23,5,55,F,1,2,U,,,,,
21388735,75172989,1,14-258-AR,2014-03-25 00:00:00,2,N,23,5,22,M,1,2,N,,,,,
21388732,75172983,1,14-904-AR,2014-10-30 00:00:00,2,N,23,5,17,F,1,2,R,H,,,,
21388731,75172983,2,14-905-AR,2014-10-29 00:00:00,2,N,23,5,15,F,1,2,N,H,,,,
21388730,75172983,3,14-906-AR,2014-09-03 00:00:00,2,N,23,5,15,F,1,2,N,H,,,,
21388726,75172976,1,14-358-AR,2014-05-06 00:00:00,2,N,23,5,19,M,1,2,N,,,,,
21388722,75172964,1,14-344-AR,2014-05-01 00:00:00,2,N,23,5,47,F,1,2,N,,,,,
22069641,77217970,1,14016171,2014-10-24 00:00:00,3,N,51,5,43,M,2,2,R,,,,,
22069627,77217146,1,14016099,2014-10-22 00:00:00,3,N,51,5,24,M,2,2,R,,,,,
22068586,77214418,2,14015181,2014-10-07 00:00:00,3,N,51,5,13,F,2,2,R,R,,,,
22068585,77214418,1,14015181,2014-10-07 00:00:00,3,N,51,5,13,F,2,2,R,R,,,,
22068570,77214368,1,14015057,2014-10-05 00:00:00,3,N,51,5,23,M,2,2,R,,,,,
22068552,77213519,1,14014912,2014-10-08 00:00:00,3,N,51,5,16,F,2,2,R,R,,,,
22066462,77203565,1,14011457,2014-08-01 00:00:00,3,N,51,5,14,M,2,2,R,R,,,,
22065374,77199967,1,14010221,2014-07-09 00:00:00,3,N,51,5,21,M,2,2,R,,,,,
22065353,77199124,1,14010048,2014-07-25 00:00:00,3,N,51,5,20,M,2,2,R,,,,,
22065343,77199090,1,14009977,2014-08-06 00:00:00,3,N,51,5,29,M,2,2,R,,,,,
22065303,77198212,1,14009717,2014-06-30 00:00:00,3,N,51,5,31,F,2,2,R,,,,,
22065296,77198182,1,14009641,2014-06-29 00:00:00,3,N,51,5,14,F,2,2,N,R,,,,
22065288,77198148,1,14009578,2014-06-28 00:00:00,3,N,51,5,45,M,2,2,R,,,,,
22081913,77253128,2,14-68160-AR,2014-08-30 00:00:00,3,N,51,5,16,M,2,2,R,H,,,,
21355438,75090259,1,14-11-AR,2014-01-07 00:00:00,3,N,51,5,45,M,1,2,R,,,,,
21355430,75090240,2,14-200-AR,2014-03-30 00:00:00,3,N,51,5,24,F,1,2,R,,,,,
21355422,75090227,1,15-25-AR,2015-01-08 00:00:00,3,N,51,5,39,M,1,2,N,,,,,
21368967,75121240,1,14-423-AR,2014-03-16 00:00:00,3,N,51,5,23,F,1,2,N,,,,,
22029750,77088072,1,14-783-AR,2014-07-06 00:00:00,3,N,51,5,26,F,1,2,R,,,,,
21367888,75119577,1,14-200-AR,2014-02-07 00:00:00,3,N,51,5,31,M,1,2,R,,,,,
21367835,75118764,1,14-1970-AR,2014-12-06 00:00:00,3,N,51,5,47,F,1,2,N,,,,,
22070756,77222660,1,14017956,2015-03-09 00:00:00,3,N,51,5,25,M,1,1,R,,,,,
22058574,77173490,1,14001247,2014-01-22 00:00:00,3,N,51,5,35,M,1,1,R,,,,,
21353371,75086676,1,14HFS-81-AR,2014-11-06 00:00:00,3,N,51,5,42,M,1,1,N,,,,,
21348896,75073600,1,14-758-AR,2014-07-13 00:00:00,3,N,51,5,26,F,1,1,R,,,,,
21347803,75071014,1,14-361-AR,2014-03-28 00:00:00,3,N,51,5,47,M,1,1,R,,,,,
21331385,75023886,1,14-13889-AR,2014-04-03 00:00:00,3,N,51,5,24,M,1,1,N,,,,,
21330302,75020443,1,14-215-AR,2014-11-01 00:00:00,3,N,51,5,36,M,1,1,R,,,,,
21329212,75018731,1,14-27809,2014-05-19 00:00:00,3,C,51,5,21,F,1,1,N,,,,,
21336590,75038367,1,14-26-AR,2014-05-19 00:00:00,3,N,51,5,21,F,1,1,N,,,,,
21392080,75182478,1,14-16-AR,2014-01-15 00:00:00,3,N,51,5,25,F,1,2,R,,,,,
21392077,75182473,1,14-303-AR,2014-05-17 00:00:00,3,N,51,5,28,M,1,2,R,,,,,
21392063,75181709,1,14-287-AR,2014-05-09 00:00:00,3,N,51,5,43,M,1,2,R,,,,,
21392050,75181664,1,14-366-AR,2014-06-20 00:00:00,3,N,51,5,44,M,1,2,N,,,,,
21392045,75181652,1,14-73-AR,2014-02-10 00:00:00,3,N,51,5,28,M,1,2,R,,,,,
21393095,75184199,2,14-574-AR,2014-09-13 00:00:00,3,N,51,5,26,M,1,2,R,,,,,
21393094,75184199,1,14-543-AR,2014-09-02 00:00:00,3,N,51,5,42,F,1,2,R,,,,,
21393085,75184149,1,14-495-AR,2014-08-13 00:00:00,3,N,51,5,24,F,1,2,R,,,,,
21393068,75183387,1,14-753-AR,2014-11-21 00:00:00,3,N,51,5,20,F,1,2,R,,,,,
21393045,75183310,1,14-375-AR,2014-06-23 00:00:00,3,N,51,5,30,M,1,2,N,,,,,
21392028,75181608,1,14-232-AR,2014-04-14 00:00:00,3,N,51,5,28,M,1,2,R,,,,,
21392025,75181603,1,14-281-AR,2014-05-05 00:00:00,3,N,51,5,49,M,1,2,R,,,,,
21392023,75181598,1,14-276-AR,2014-05-03 00:00:00,3,N,51,5,25,M,1,2,R,,,,,
21392020,75181592,1,14-271-AR,2014-05-02 00:00:00,3,N,51,5,70,M,1,2,R,,,,,
21392015,75180851,1,14-152-AR,2014-03-20 00:00:00,3,N,51,5,25,M,1,2,R,,,,,
21391981,75180718,1,14-132-AR,2014-03-10 00:00:00,3,N,51,5,25,M,1,2,R,,,,,
21391976,75179934,1,14-718-AR,2014-11-07 00:00:00,3,N,51,5,24,F,1,2,R,,,,,
21391974,75179932,1,14-126-AR,2014-03-07 00:00:00,3,N,51,5,30,M,1,2,R,,,,,
21390973,75178193,1,14-50610,2014-08-22 00:00:00,3,N,51,5,33,M,1,2,R,,,,,
21390957,75178147,1,14-20521,2014-04-12 00:00:00,3,N,51,5,45,M,1,2,R,,,,,
21390922,75177279,1,14-310-AR,2014-09-08 00:00:00,3,N,51,5,22,M,1,2,N,,,,,
21389873,75175543,1,14STR-68-AR,2014-11-16 00:00:00,3,N,51,5,23,F,1,2,N,,,,,
21389860,75175509,1,14STR-15-AR,2014-04-04 00:00:00,3,N,51,5,73,M,1,2,R,,,,,
21389845,75174750,1,14-967-AR,2014-11-16 00:00:00,3,N,51,5,28,F,1,2,R,,,,,
21391965,75179853,1,14-705-AR,2014-09-30 00:00:00,3,N,51,5,71,M,1,2,R,,,,,
21391964,75179851,1,14-689-AR,2014-09-30 00:00:00,3,N,51,5,37,F,1,2,R,,,,,
21391959,75179044,1,14-115-AR,2014-09-23 00:00:00,3,N,51,5,24,M,1,2,R,,,,,
21391948,75179010,1,14-55-AR,2014-05-12 00:00:00,3,N,51,5,19,M,1,2,R,,,,,
21391945,75179003,1,14-47-AR,2014-05-01 00:00:00,3,N,51,5,31,M,1,2,R,,,,,
21389787,75174653,1,14-281-AR,2014-04-05 00:00:00,3,N,51,5,17,M,1,2,N,R,,,,
21388765,75173761,1,14-497-AR,2014-06-18 00:00:00,3,N,51,5,28,M,1,2,R,,,,,
21388758,75173751,1,14-143-AR,2014-02-19 00:00:00,3,N,51,5,23,M,1,2,N,,,,,
22086298,77263472,1,14-96515-AR,2014-12-24 00:00:00,3,N,51,5,54,M,2,2,R,,,,,
22084208,77259250,1,14-90881-AR,2014-11-28 00:00:00,3,N,51,5,30,M,2,2,R,,,,,
22054276,77159674,1,14-153-AR,2014-06-13 00:00:00,3,N,51,5,46,F,1,2,R,,,,,
22054262,77159633,1,14-123-AR,2014-05-14 00:00:00,3,N,51,5,17,M,1,2,R,R,,,,
22054246,77158822,1,14-121-AR,2014-05-11 00:00:00,3,N,51,5,14,F,1,2,N,R,,,,
22053215,77156896,1,14GOF-27916-,2014-10-31 00:00:00,3,N,51,5,57,F,1,2,N,,,,,
22053175,77155955,1,14GOF-27009-,2014-11-10 00:00:00,3,N,51,5,43,M,1,2,N,,,,,
22053165,77155136,1,14GOF-22617-,2014-09-20 00:00:00,3,N,51,5,60,M,1,2,R,,,,,
22053159,77155101,1,14GOF-16598-,2014-07-21 00:00:00,3,N,51,5,25,F,1,2,R,,,,,
22053155,77155079,1,14GOF-14717-,2014-06-28 00:00:00,3,N,51,5,33,M,1,2,R,,,,,
22052141,77153282,1,14-36-AR,2014-02-25 00:00:00,3,N,51,5,32,F,1,2,R,,,,,
22052140,77153281,1,14-35-AR,2014-02-25 00:00:00,3,N,51,5,32,M,1,2,R,,,,,
22052121,77153225,1,14-135-AR,2014-09-14 00:00:00,3,N,51,5,30,F,1,2,N,,,,,
22052120,77153225,4,14-134-AR,2014-09-13 00:00:00,3,N,51,5,23,F,1,2,R,,,,,
22052119,77153225,3,14-133-AR,2014-09-13 00:00:00,3,N,51,5,23,M,1,2,N,,,,,
22052118,77153225,2,14-132-AR,2014-09-13 00:00:00,3,N,51,5,23,F,1,2,N,,,,,
22052117,77153220,1,14-120-AR,2014-08-23 00:00:00,3,N,51,5,44,M,1,2,R,,,,,
22052084,77151478,1,14-572-AR,2014-12-25 00:00:00,3,N,51,5,22,F,1,2,N,,,,,
22051016,77150434,1,14-576-AR,2014-12-28 00:00:00,3,N,51,5,51,M,1,2,N,,,,,
22058569,77173473,1,14001210,2014-01-22 00:00:00,3,N,51,5,38,M,1,2,R,,,,,
22058568,77173471,1,14001206,2014-01-22 00:00:00,3,N,51,5,30,F,1,2,R,,,,,
22058562,77172662,1,14001164,2014-01-20 00:00:00,3,N,51,5,24,M,1,2,R,,,,,
22058560,77172653,1,14001144,2014-01-20 00:00:00,3,N,51,5,38,M,1,2,R,,,,,
22058558,77172641,1,14001126,2014-01-20 00:00:00,3,N,51,5,32,M,1,2,R,,,,,
22058555,77172627,1,14001102,2014-01-19 00:00:00,3,N,51,5,52,M,1,2,R,,,,,
22058549,77172610,1,14001055,2014-01-29 00:00:00,3,N,51,5,35,F,1,2,R,,,,,
22058547,77172608,1,14001048,2014-01-18 00:00:00,3,N,51,5,31,M,1,2,R,,,,,
22057492,77169865,1,14000040,2014-01-01 00:00:00,3,N,51,5,15,M,1,2,R,R,,,,
22057491,77169859,1,14000030,2014-01-01 00:00:00,3,N,51,5,54,M,1,2,R,,,,,
22057486,77169844,1,14000007,2014-01-01 00:00:00,3,N,51,5,32,M,1,2,R,,,,,
22057485,77169843,1,14000004,2014-01-01 00:00:00,3,N,51,5,21,M,1,2,N,,,,,
22057483,77168956,1,14LYN-11-AR,2014-11-28 00:00:00,3,N,51,5,34,M,1,2,R,,,,,
22057479,77168925,1,14-97-AR,2014-09-28 00:00:00,3,N,51,5,44,M,1,2,R,,,,,
22057468,77168893,2,14-130-AR,2014-12-18 00:00:00,3,N,51,5,28,M,1,2,N,,,,,
22057463,77168887,1,14-121-AR,2014-11-20 00:00:00,3,N,51,5,34,M,1,2,R,,,,,
22057461,77168880,1,14-128-AR,2014-12-13 00:00:00,3,N,51,5,19,M,1,2,N,,,,,
22057457,77168844,1,14-45-AR,2014-06-04 00:00:00,3,N,51,5,20,M,1,2,R,,,,,
22086252,77263375,1,14-94927-AR,2014-12-17 00:00:00,3,N,51,5,37,M,1,2,R,,,,,
22086237,77261876,1,14-95679-AR,2014-12-20 00:00:00,3,N,51,5,38,M,1,2,R,,,,,
22084141,77258379,1,14-83905-AR,2014-10-30 00:00:00,3,N,51,5,38,M,1,2,R,,,,,
22084136,77258362,1,15-47725-AR,2015-07-10 00:00:00,3,N,51,5,45,M,1,2,N,,,,,
22084121,77258335,1,14-83159-AR,2014-10-27 00:00:00,3,N,51,5,25,M,1,2,R,,,,,
22084105,77258301,1,14-82284-AR,2014-10-24 00:00:00,3,N,51,5,68,M,1,2,R,,,,,
22083078,77256580,1,14-78559-AR,2014-10-09 00:00:00,3,N,51,5,34,M,1,2,R,,,,,
21390830,75175630,1,14-83-AR,2014-02-28 00:00:00,3,N,51,5,18,F,1,2,R,,,,,
21390824,75175618,1,14-96-AR,2014-02-28 00:00:00,3,N,51,5,18,F,1,2,R,,,,,
21389766,75173895,1,14-25-AR,2014-01-09 00:00:00,3,N,51,5,28,M,1,2,R,,,,,
21389749,75173859,1,14-230-AR,2014-03-15 00:00:00,3,N,51,5,33,M,1,2,N,,,,,
21388705,75172133,1,14-316-AR,2014-04-18 00:00:00,3,N,51,5,23,F,1,2,R,,,,,
21388701,75172113,1,14-977-AR,2014-11-18 00:00:00,3,N,51,5,31,F,1,2,R,,,,,
21388700,75172108,1,14-972-AR,2014-11-17 00:00:00,3,N,51,5,14,M,1,2,R,R,,,,
21388675,75172012,1,14-864-AR,2014-10-17 00:00:00,3,N,51,5,15,F,1,2,R,H,,,,
21388666,75171198,1,14-141-AR,2014-02-19 00:00:00,3,N,51,5,40,M,1,2,N,,,,,
21388653,75171155,1,14-649-AR,2014-08-02 00:00:00,3,N,51,5,13,M,1,2,R,R,,,,
21356650,75093699,1,14-24-AR,2014-08-09 00:00:00,3,N,51,5,55,M,1,2,R,,,,,
21356641,75093669,1,14-512-AR,2014-07-16 00:00:00,3,N,51,5,18,M,1,2,R,,,,,
21356639,75093664,2,14-541-AR,2014-07-29 00:00:00,3,N,51,5,48,F,1,2,R,,,,,
21356605,75092877,1,14-422-AR,2014-06-15 00:00:00,3,N,51,5,38,M,1,2,R,,,,,
21355574,75091977,1,14-603-AR,2014-08-29 00:00:00,3,N,51,5,30,F,1,2,N,,,,,
21355533,75091904,1,14-330-AR,2014-05-13 00:00:00,3,N,51,5,24,M,1,2,R,,,,,
22078702,77247022,1,14-8377-AR,2014-02-01 00:00:00,3,N,51,5,20,M,2,2,N,,,,,
22079720,77248676,1,14-62631-AR,2014-08-10 00:00:00,3,N,51,5,39,M,2,2,R,,,,,
22079706,77247915,1,14-68692-AR,2014-09-01 00:00:00,3,N,51,5,29,M,2,2,R,,,,,
22079701,77247909,1,14-51931-AR,2014-07-03 00:00:00,3,N,51,5,40,M,2,2,N,,,,,
22073160,77235236,1,14-189-AR,2014-05-25 00:00:00,3,N,51,5,39,M,2,2,R,,,,,
22074146,77236194,1,14-16760-AR,2014-03-05 00:00:00,3,N,51,5,24,F,2,2,R,,,,,
22073030,77232562,1,14MIL-371-AR,2014-10-17 00:00:00,3,N,51,5,34,M,2,2,R,,,,,
22070931,77227089,1,14019462,2014-12-24 00:00:00,3,N,51,5,35,M,2,2,R,,,,,
22070905,77226255,1,14019297,2014-12-20 00:00:00,3,N,51,5,41,M,2,2,R,,,,,
22067696,77210738,2,14013872,2014-09-14 00:00:00,3,N,51,5,28,M,2,2,R,,,,,
22067695,77210738,1,14013872,2014-09-14 00:00:00,3,N,51,5,32,F,2,2,R,,,,,
22083027,77255726,1,14-76540-AR,2014-10-01 00:00:00,3,N,51,5,16,M,1,2,R,R,,,,
22086141,77260932,1,14-9599-AR,2014-02-06 00:00:00,3,N,51,5,33,M,1,2,R,,,,,
22086139,77260929,1,14-90483-AR,2014-11-26 00:00:00,3,N,51,5,33,F,1,2,N,,,,,
21355490,75091067,1,14-374-AR,2014-05-26 00:00:00,3,N,51,5,16,F,1,2,R,H,,,,
21370104,75122923,1,14-1147-AR,2014-07-09 00:00:00,3,N,51,5,37,F,1,2,N,,,,,
21337692,75041039,1,14HKS-125-AR,2014-03-25 00:00:00,3,N,51,5,20,M,1,1,R,,,,,
21362206,75108730,1,14-6235-AR,2014-03-04 00:00:00,3,N,51,5,40,M,1,1,N,,,,,
21362168,75107885,1,14-5481-AR,2014-02-24 00:00:00,3,N,51,5,45,M,1,1,N,,,,,
21371121,75123048,1,14-885-AR,2014-05-31 00:00:00,3,N,51,5,49,M,1,1,N,,,,,
21359992,75101726,1,14-10766-AR,2014-04-13 00:00:00,3,N,51,5,38,M,1,1,R,,,,,
21356638,75093664,1,14-540-AR,2014-07-28 00:00:00,3,N,51,5,21,F,1,1,R,,,,,
21365611,75115961,1,14-1490-AR,2014-09-11 00:00:00,3,N,51,5,25,M,1,1,R,,,,,
22035215,77104098,1,14-60742,2014-11-10 00:00:00,2,N,51,5,26,M,2,2,N,,,,,
22040823,77119260,1,14-66-AR,2014-05-01 00:00:00,2,N,51,5,15,M,2,2,R,R,,,,
22067683,77210693,1,14013789,2014-09-12 00:00:00,3,N,51,5,10,M,2,2,R,R,,,,
22069810,77222621,1,14017862,2014-11-25 00:00:00,3,N,51,5,16,M,2,2,R,R,,,,
22067658,77209852,1,14013638,2014-09-17 00:00:00,3,N,51,5,22,M,2,2,R,,,,,
22066597,77207098,1,14012610,2014-08-21 00:00:00,3,N,51,5,32,M,2,2,R,,,,,
22070804,77224369,1,14018360,2014-12-04 00:00:00,3,N,51,5,31,M,2,2,R,,,,,
22070799,77224357,1,14018329,2014-12-04 00:00:00,3,N,51,5,12,M,2,2,R,R,,,,
22070787,77223518,1,14018182,2015-03-03 00:00:00,3,N,51,5,49,M,2,2,R,,,,,
22070780,77223499,1,14018124,2014-12-01 00:00:00,3,N,51,5,28,M,2,2,R,,,,,
22069723,77219885,1,14016972,2014-11-09 00:00:00,3,N,51,5,24,F,2,2,N,,,,,
22068622,77215331,1,14015547,2014-10-13 00:00:00,3,N,51,5,17,M,2,2,N,R,,,,
22067585,77208044,1,14013025,2014-08-28 00:00:00,3,N,51,5,19,M,2,2,R,,,,,
22067579,77208025,1,14012987,2014-08-28 00:00:00,3,N,51,5,61,M,2,2,R,,,,,
22067556,77207152,1,14012727,2014-08-24 00:00:00,3,N,51,5,23,M,2,2,R,,,,,
22066510,77204509,1,14011880,2014-08-09 00:00:00,3,N,51,5,40,M,2,2,R,,,,,
22066478,77203609,1,14011563,2014-08-03 00:00:00,3,N,51,5,28,M,2,2,R,,,,,
22065462,77201799,1,14010942,2014-07-22 00:00:00,3,N,51,5,16,M,2,2,R,R,,,,
22065434,77201705,1,14010744,2014-07-19 00:00:00,3,N,51,5,47,M,2,2,R,,,,,
22070761,77223450,1,14017990,2015-01-09 00:00:00,3,N,51,5,17,M,2,2,R,R,,,,
22069681,77218915,1,14016544,2014-10-30 00:00:00,3,N,51,5,44,F,2,2,R,,,,,
21349890,75074452,1,14-198-AR,2014-06-07 00:00:00,1,N,27,5,28,M,1,1,N,,,,,
22054329,77161509,1,14-1007-AR,2014-12-25 00:00:00,1,N,27,5,36,M,1,2,R,,,,,
22054328,77161508,1,14-1006-AR,2014-12-24 00:00:00,1,N,27,5,40,M,1,2,R,,,,,
22053207,77156079,1,14GOF-25045-,2014-10-18 00:00:00,1,N,27,5,21,M,1,2,N,,,,,
22057474,77168917,1,14-82-AR,2014-09-01 00:00:00,1,N,27,5,24,M,1,2,N,,,,,
22034118,77101399,2,AR14-55,2014-03-16 00:00:00,1,C,27,5,39,F,1,2,R,,,,,
22034117,77101399,1,AR14-54,2014-03-16 00:00:00,1,C,27,5,40,M,1,2,R,,,,,
22033025,77099447,1,14-939-AR,2014-08-14 00:00:00,1,N,27,5,31,F,1,2,R,,,,,
22031996,77097558,1,14-601-AR,2014-05-21 00:00:00,1,N,27,5,23,M,1,2,R,,,,,
22032988,77098543,2,14-81-AR,2014-01-18 00:00:00,1,N,27,5,23,M,1,2,R,,,,,
22031912,77096556,1,14-359-AR,2014-04-03 00:00:00,1,N,27,5,57,F,1,2,R,,,,,
22046507,77139444,1,14-45-AR,2014-02-08 00:00:00,1,N,27,5,15,M,1,2,N,R,,,,
22045270,77133642,1,14L-934-AR,2014-09-06 00:00:00,1,N,27,5,33,M,1,2,N,,,,,
22044220,77130893,1,14L-633-AR,2014-06-30 00:00:00,1,N,27,5,21,M,1,2,R,,,,,
22043092,77127940,1,14L-1376-AR,2014-12-18 00:00:00,1,N,27,5,26,M,1,2,R,,,,,
21389709,75173797,1,14-555-AR,2014-07-05 00:00:00,1,N,16,5,33,M,1,2,N,,,,,
21394148,75187566,1,14-70-AR,2014-02-08 00:00:00,1,N,16,5,26,M,1,2,N,,,,,
21394146,75187557,1,14-69-AR,2014-02-06 00:00:00,1,N,16,5,18,M,1,2,N,,,,,
21393091,75184163,1,14-831-AR,2014-12-30 00:00:00,1,N,16,5,39,M,1,2,N,,,,,
21393088,75184154,1,14-821-AR,2014-12-25 00:00:00,1,N,16,5,17,M,1,2,R,R,,,,
21393087,75184152,1,14-820-AR,2014-12-25 00:00:00,1,N,16,5,17,M,1,2,R,R,,,,
21393079,75183423,1,14-796-AR,2014-12-12 00:00:00,1,N,16,5,28,F,1,2,R,,,,,
21393076,75183412,1,14-781-AR,2014-12-05 00:00:00,1,N,16,5,28,M,1,2,R,,,,,
